APP;CLIENT;SERVER;METHOD;URL;TRACE;ERROR_MESSAGE;COUNT
com.home.weather.radar;192.168.0.20:46116;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.mopub.volley.toolbox.HurlStack,com.mopub.volley.toolbox.HurlStack,com.mopub.volley.toolbox.HurlStack,com.mopub.volley.toolbox.HurlStack,com.mopub.network.MoPubRequestQueue$volleyHurlStack$1,com.mopub.volley.toolbox.BasicNetwork,com.mopub.volley.NetworkDispatcher,com.mopub.volley.NetworkDispatcher,com.mopub.volley.NetworkDispatcher;-;215
com.home.weather.radar;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.ironsource.mediationsdk.server.HttpFunctions,com.ironsource.mediationsdk.E,com.ironsource.mediationsdk.E,com.ironsource.mediationsdk.I$1,android.os.Handler,android.os.Handler,android.os.Looper,android.os.HandlerThread;-;222
com.home.weather.radar;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,net.pubnative.lite.sdk.network.PNHttpClient,net.pubnative.lite.sdk.network.PNHttpClient,net.pubnative.lite.sdk.network.PNHttpClient$1,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
com.home.weather.radar;192.168.0.20:46118;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.ironsource.mediationsdk.server.HttpFunctions,com.ironsource.mediationsdk.E,com.ironsource.mediationsdk.E,com.ironsource.mediationsdk.I$1,android.os.Handler,android.os.Handler,android.os.Looper,android.os.HandlerThread;-;215
com.home.weather.radar;192.168.0.20:46120;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,net.pubnative.lite.sdk.network.PNHttpClient,net.pubnative.lite.sdk.network.PNHttpClient,net.pubnative.lite.sdk.network.PNHttpClient$1,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
com.home.weather.radar;NA;-;Frida - SSLContext.getInstance;-;dalvik.system.VMStack,java.lang.Thread,javax.net.ssl.SSLContext,com.google.android.gms.providerinstaller.ProviderInstallerImpl,com.google.android.gms.providerinstaller.ProviderInstallerImpl,java.lang.reflect.Method,com.google.android.gms.common.security.ProviderInstallerImpl,java.lang.reflect.Method,com.google.android.gms.security.ProviderInstaller,com.google.android.gms.security.ProviderInstaller,com.google.firebase.firestore.remote.GrpcCallProvider,com.google.firebase.firestore.remote.GrpcCallProvider,com.google.firebase.firestore.remote.GrpcCallProvider,com.google.firebase.firestore.remote.lpt5,com.google.android.gms.tasks.zzx,com.google.firebase.firestore.util.ThrottledForwardingExecutor,com.google.firebase.firestore.util.ThrottledForwardingExecutor,com.google.firebase.firestore.util.lpt2,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;54
com.home.weather.radar;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.tapjoy.internal.fl,com.tapjoy.internal.bz,com.tapjoy.internal.gz,java.lang.Thread;-;222
com.home.weather.radar;192.168.0.20:46122;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.tapjoy.internal.fl,com.tapjoy.internal.bz,com.tapjoy.internal.gz,java.lang.Thread;-;215
com.home.weather.radar;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.ironsource.c.b,com.ironsource.c.b,com.ironsource.c.b,com.ironsource.b.b,com.ironsource.b.b,android.os.AsyncTask$2,java.util.concurrent.FutureTask,android.os.AsyncTask$SerialExecutor$1,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
com.home.weather.radar;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,java.net.Socket,java.net.Socket,javax.net.DefaultSocketFactory,o.a70,o.a70,o.a70$prn,o.f60,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
com.home.weather.radar;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,java.net.Socket,java.net.Socket,java.net.Socket,java.net.Socket,javax.net.DefaultSocketFactory,o.a70,o.a70,o.a70$prn,o.f60,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
com.home.weather.radar;192.168.0.20:46106;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,o.vl0,o.ul0,okhttp3.internal.connection.com2,okhttp3.internal.connection.com2,okhttp3.internal.connection.com2,okhttp3.internal.connection.prn,okhttp3.internal.connection.prn,okhttp3.internal.connection.prn,okhttp3.internal.connection.com1,okhttp3.internal.connection.aux,o.tj0,o.dj0,o.tj0,o.nj0,o.tj0,o.wj0,o.tj0,o.al0,o.tj0,okhttp3.internal.connection.com1,okhttp3.internal.connection.com1$aux,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
com.home.weather.radar;192.168.0.20:46126;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,o.vl0,o.ul0,o.a70,o.a70,o.a70$prn,o.f60,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
com.home.weather.radar;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,net.pubnative.lite.sdk.network.PNHttpClient,net.pubnative.lite.sdk.network.PNHttpClient,net.pubnative.lite.sdk.network.PNHttpClient$1,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
com.home.weather.radar;192.168.0.20:46128;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,net.pubnative.lite.sdk.network.PNHttpClient,net.pubnative.lite.sdk.network.PNHttpClient,net.pubnative.lite.sdk.network.PNHttpClient$1,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
com.home.weather.radar;192.168.0.20:46114;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.mopub.volley.toolbox.HurlStack,com.mopub.volley.toolbox.HurlStack,com.mopub.volley.toolbox.HurlStack,com.mopub.volley.toolbox.HurlStack,com.mopub.network.MoPubRequestQueue$volleyHurlStack$1,com.mopub.volley.toolbox.BasicNetwork,com.mopub.volley.NetworkDispatcher,com.mopub.volley.NetworkDispatcher,com.mopub.volley.NetworkDispatcher;-;215
com.home.weather.radar;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.mopub.volley.toolbox.HurlStack,com.mopub.network.MoPubRequestQueue$volleyHurlStack$1,com.mopub.volley.toolbox.BasicNetwork,com.mopub.volley.NetworkDispatcher,com.mopub.volley.NetworkDispatcher,com.mopub.volley.NetworkDispatcher;-;222
com.home.weather.radar;192.168.0.20:46130;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.mopub.volley.toolbox.HurlStack,com.mopub.network.MoPubRequestQueue$volleyHurlStack$1,com.mopub.volley.toolbox.BasicNetwork,com.mopub.volley.NetworkDispatcher,com.mopub.volley.NetworkDispatcher,com.mopub.volley.NetworkDispatcher;-;215
com.home.weather.radar;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,o.dk0,okhttp3.internal.connection.com2,okhttp3.internal.connection.com2,okhttp3.internal.connection.com2,okhttp3.internal.connection.prn,okhttp3.internal.connection.prn,okhttp3.internal.connection.prn,okhttp3.internal.connection.com1,okhttp3.internal.connection.aux,o.tj0,o.dj0,o.tj0,o.nj0,o.tj0,o.wj0,o.tj0,com.wxyz.launcher3.network.com8,o.tj0,o.al0,o.tj0,okhttp3.internal.connection.com1,okhttp3.internal.connection.com1$aux,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
com.home.weather.radar;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.tapjoy.TapjoyURLConnection,com.tapjoy.TapjoyURLConnection,com.tapjoy.TJCorePlacement$3,com.tapjoy.TJCorePlacement$3;-;222
com.home.weather.radar;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.adjust.sdk.network.ActivityPackageSender,com.adjust.sdk.network.ActivityPackageSender,com.adjust.sdk.network.ActivityPackageSender,com.adjust.sdk.network.ActivityPackageSender$1,com.adjust.sdk.scheduler.SingleThreadCachedScheduler,com.adjust.sdk.scheduler.SingleThreadCachedScheduler,com.adjust.sdk.scheduler.SingleThreadCachedScheduler$3,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
com.home.weather.radar;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.facebook.com5,com.facebook.GraphRequest,com.facebook.GraphRequest,com.facebook.GraphRequest,com.facebook.GraphRequest,com.facebook.GraphRequest,com.facebook.GraphRequest,o.vc,o.vc,o.vc$aux,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
com.home.weather.radar;192.168.0.20:46142;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.facebook.com5,com.facebook.GraphRequest,com.facebook.GraphRequest,com.facebook.GraphRequest,com.facebook.GraphRequest,com.facebook.GraphRequest,com.facebook.GraphRequest,o.vc,o.vc,o.vc$aux,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
com.home.weather.radar;192.168.0.20:46132;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,o.vl0,o.ul0,okhttp3.internal.connection.com2,okhttp3.internal.connection.com2,okhttp3.internal.connection.com2,okhttp3.internal.connection.prn,okhttp3.internal.connection.prn,okhttp3.internal.connection.prn,okhttp3.internal.connection.com1,okhttp3.internal.connection.aux,o.tj0,o.dj0,o.tj0,o.nj0,o.tj0,o.wj0,o.tj0,com.wxyz.launcher3.network.com8,o.tj0,o.al0,o.tj0,okhttp3.internal.connection.com1,okhttp3.internal.connection.com1$aux,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
com.home.weather.radar;192.168.0.20:46140;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.adjust.sdk.network.ActivityPackageSender,com.adjust.sdk.network.ActivityPackageSender,com.adjust.sdk.network.ActivityPackageSender,com.adjust.sdk.network.ActivityPackageSender$1,com.adjust.sdk.scheduler.SingleThreadCachedScheduler,com.adjust.sdk.scheduler.SingleThreadCachedScheduler,com.adjust.sdk.scheduler.SingleThreadCachedScheduler$3,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
com.home.weather.radar;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.ironsource.sdk.k.b$a,com.ironsource.sdk.k.b$a,com.ironsource.sdk.k.b$c,java.lang.Thread;-;222
com.home.weather.radar;192.168.0.20:46144;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.ironsource.sdk.k.b$a,com.ironsource.sdk.k.b$a,com.ironsource.sdk.k.b$c,java.lang.Thread;-;215
com.home.weather.radar;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.unity3d.services.core.request.WebRequest,com.unity3d.services.core.request.WebRequest,com.unity3d.services.core.request.WebRequestRunnable,com.unity3d.services.core.request.WebRequestRunnable,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
com.home.weather.radar;192.168.0.20:46150;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.unity3d.services.core.request.WebRequest,com.unity3d.services.core.request.WebRequest,com.unity3d.services.core.request.WebRequestRunnable,com.unity3d.services.core.request.WebRequestRunnable,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
com.home.weather.radar;192.168.0.20:46124;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.ironsource.c.b,com.ironsource.c.b,com.ironsource.c.b,com.ironsource.b.b,com.ironsource.b.b,android.os.AsyncTask$2,java.util.concurrent.FutureTask,android.os.AsyncTask$SerialExecutor$1,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
